#separator:tab
#html:true
#tags column:10
11	What is the value of 14<sup>3</sup> + 16<sup>3</sup> + 18<sup>3</sup> + … + 30<sup>3</sup>?	134576	120212	115624	111672	4	<b>Given:</b><br>14<sup>3</sup> + 16<sup>3</sup> + 18<sup>3</sup> + … + 30<sup>3</sup><br><strong>Formula used:</strong><br>In natural numbers, Sum of n cubes = \((\frac{n(n+1)}{2})^2\)<br><strong>Calculation:</strong><br><sup>14</sup><sup>3</sup><span> + 16</span><sup>3</sup><span> + 18</span><sup>3</sup><span> + … + 30</span><sup>3</sup><br><span>⇒(2 × 7)</span><sup>3</sup> + <span>(2 × 8)</span><sup>3</sup> + <span>(2 × 9)</span><sup>3</sup> + .....+ <span>(2 × 15)</span><sup>3</sup><br><span>⇒ 2<sup>3</sup></span><span>(7</span><sup>3</sup><span> + 8</span><sup>3</sup><span> + 9</span><sup>3</sup><span> + … + 15</span><sup>3</sup><span>)</span><br>⇒ 8 (7<sup>3</sup> + 8<sup>3</sup> + 9<sup>3</sup> + … + 15<sup>3</sup>)<br>Where, n = 15 and n = 6<br>⇒ 8[(15 × 16/2)<sup>2</sup> – (6 × 7/2)<sup>2</sup>]<br>⇒ 8[14400 – 441]<br>⇒ 8 × 13959<br>⇒ 111672<br><strong>∴ The required value is 111672.</strong><br><strong><span><img height="26px"src="//cdn.testbook.com/resources/lms_creative_elements/hint-text-image.png"width="26px"><strong><span><u>Hint</u></span></strong></span></strong>(1<sup>3</sup> + 2<sup>3</sup> + 3<sup>3</sup> + 4<sup>3</sup> + 5<sup>3</sup> + 6<sup>3</sup> + <span></span>7<sup>3</sup> + 8<sup>3</sup> + 9<sup>3</sup> + 10<sup>3</sup> + 11<sup>3</sup> + 12<sup>3</sup>+ 13<sup>3</sup> + 14<sup>3</sup> + 15<sup>3</sup>) - <sup>1</sup><sup>3</sup><span> + 2</span><sup>3</sup><span> + 3</span><sup>3</sup><span> + 4</span><sup>3</sup><span> + 5</span><sup>3</sup><span> + 6</span><sup>3</sup>)<br>Clearly we can see, number of n = 15 and number of n = 6.		MATH::Progressions CGL::Mains::004
12	<img alt=""src="//cdn.testbook.com/images/production/quesImages/qImage66e7c6591826bf22cee7c616.png">	69	68	70	72	2	<strong>Calculation:</strong><br>We have,<br>\(\sqrt {4600 + \sqrt {540 + \sqrt {1280 + \sqrt {250 + \sqrt {36} } } } }\)<br>⇒ \(\sqrt {4600 + \sqrt {540 + \sqrt {1280 + \sqrt {250 + 6 } } } }\)<br><span>⇒ </span>\(\sqrt {4600 + \sqrt {540 + \sqrt {1280 + \sqrt {256 } } } }\)<br><span>⇒ </span>\(\sqrt {4600 + \sqrt {540 + \sqrt {1280 +16 } } }\)<br><span>⇒ </span>\(\sqrt {4600 + \sqrt {540 + \sqrt {1296 } } }\)<br><span>⇒ </span>\(\sqrt {4600 + \sqrt {540 + 36 } }\)<br><span>⇒ </span>\(\sqrt {4600 + \sqrt {576 } }\)<br><span>⇒ </span>\(\sqrt {4600 + 24 }\)<br><span>⇒ </span>\(\sqrt {4624 }\)<br><span>⇒ 68</span><br><strong><span>∴ The correct answer is option (2).</span></strong>		MATH::Simplification CGL::Mains::004
13	If x + y + z = 0, then what is the value of (3y<sup>2</sup> + x<sup>2</sup> + z<sup>2</sup>) / (2y<sup>2</sup> – xz)?	2	1	3/2	5/3	1	(3y<sup>2</sup> + x<sup>2</sup> + z<sup>2</sup>) / (2y<sup>2</sup> – xz)<br>Since x + y + z = 0, put x = 1, y = -1 and z = 0;<br>⇒ (3 + 1)/2 = 2		MATH::Algebra CGL::Mains::004
14	If P = 7 + 4√3 and PQ = 1, then what is the value of 1/P<sup>2</sup> + 1/Q<sup>2</sup>?	196	194	206	182	2	Given P = 7 + 4√3 and PQ = 1;<br>∴ Q = 7 – 4√3<br>1/P<sup>2</sup> + 1/Q<sup>2</sup>= P<sup>2</sup> + Q<sup>2</sup><br>⇒ (7 + 4√3)<sup>2</sup>+ (7 – 4√3)<sup>2</sup><br>⇒ 49 + 48 + 56√3 + 49 + 48 – 56√3<br>⇒ 194		MATH::Algebra CGL::Mains::004
15	If a<sup>3</sup> + 3a<sup>2</sup> + 9a = 1, then what is the value of a<sup>3</sup> + (3/a)?	31	26	28	24	3	<strong>Calculation:</strong><br>a<sup>3</sup> + 3a<sup>2</sup> + 9a = 1<br>Multiply the equation by 3/a on both the sides;<br>⇒ 3a<sup>2</sup> + 9a + 27 = 3/a<br>Subtracting this equation from previous one;<br>⇒ a<sup>3</sup> – 27 = 1 – 3/a<br>⇒ a<sup>3</sup> + 3/a = 28		MATH::Algebra CGL::Mains::004
16	x, y and z are real numbers. If x<sup>3</sup> + y<sup>3</sup> + z<sup>3</sup> = 13, x + y + z = 1 and xyz = 1, then what is the value of xy + yz + zx?	1	-1	3	-3	4	Let (xy + yz + zx) = P<br>We know the formula;<br>x<sup>3</sup> + y<sup>3</sup> + z<sup>3</sup> – 3xyz = (x + y + z) (x<sup>2</sup> + y<sup>2</sup> + z<sup>2</sup> – xy – yz – zx)<br>and<br>(x + y + z)<sup>2</sup> = x<sup>2</sup> + y<sup>2</sup> + z<sup>2</sup> + 2xy + 2yz + 2zx<br>⇒ x<sup>2</sup> + y<sup>2</sup> + z<sup>2</sup> = 1 – 2P<br>Putting the values in 1<sup>st</sup> formula;<br>⇒ 13 – 3 = 1 × (1 – 2P – P)<br>⇒ -3P + 1 = 10<br>⇒ P = -3<br>∴ (xy + yz + zx) = -3		MATH::Algebra CGL::Mains::004
17	If (a + b)/c = 6/5 and (b + c)/a = 9/2, then what is the value of (a + c)/b?	9/5	11/7	7/11	7/4	4	(a + b)/c = 6/5<br>⇒ 5a + 5b = 6c ---- (1)<br>(b + c)/a = 9/2<br>⇒ 2b + 2c = 9a ---- (2)<br>Adding both the equations;<br>⇒ -4a + 7b = 4c<br>⇒ 4(a + c) = 7b<br>⇒ (a + c)/b = 7/4		MATH::Ratio-And-Proportion CGL::Mains::004
18	If x<sup>3</sup> + y<sup>3</sup> + z<sup>3</sup> = 3(1 + xyz), P = y + z – x, Q = z + x – y and R = x + y – z, then what is the value of P<sup>3</sup>+ Q<sup>3</sup> + R<sup>3</sup>– 3PQR?	9	8	12	6	3	P = y + z – x, Q = z + x – y and R = x + y – z<br>And x<sup>3</sup> + y<sup>3</sup> + z<sup>3</sup>= 3(1 + xyz);<br>Suppose x = y = 0 then z<sup>3</sup>= 3;<br>P = z, Q = z and R = -z;<br>Putting these values in below equation;<br>P<sup>3</sup>+ Q<sup>3</sup> + R<sup>3</sup>– 3PQR = z<sup>3</sup> + z<sup>3</sup> – z<sup>3</sup> + 3z<sup>3</sup><br>⇒ 4z<sup>3</sup><br>Putting z<sup>3</sup>= 3;<br>P<sup>3</sup>+ Q<sup>3</sup> + R<sup>3</sup>– 3PQR = 12		MATH::Algebra CGL::Mains::004
19	If x<sub>1</sub>.x<sub>2</sub>.x<sub>3</sub> = 4(4 + x<sub>1</sub> + x<sub>2</sub> + x<sub>3</sub>), then what is the value of [1/(2 + x<sub>1</sub>)] + [1/(2 + x<sub>2</sub>)] + [1/(2 + x<sub>3</sub>)]?	1	1/2	2	1/3	2	x<sub>1</sub>.x<sub>2</sub>.x<sub>3</sub> = 4(4 + x<sub>1</sub> + x<sub>2</sub> + x<sub>3</sub>)<br>Put x<sub>2</sub>= 1 and x<sub>3</sub> = 1;<br>⇒ x<sub>1</sub> = 4(4 + x<sub>1</sub> + 1 + 1)<br>⇒ x<sub>1</sub> = 16 + 4x<sub>1</sub> + 8<br>⇒ x<sub>1</sub> = -8<br>Putting all these values;<br>[1/(2 + x<sub>1</sub>)] + [1/(2 + x<sub>2</sub>)] + [1/(2 + x<sub>3</sub>)]<br>⇒ -1/6 + 1/3 + 1/3<br>⇒ 1/2		MATH::Algebra CGL::Mains::004
20	If α and β are the roots of equation x<sup>2</sup> – x + 1 = 0, then which equation will have roots α<sup>3</sup> and β<sup>3</sup>?	x<sup>2</sup> + 2x + 1 = 0	x<sup>2</sup> – 2x – 1 = 0	x<sup>2</sup> + 3x – 1 = 0	x<sup>2</sup> – 3x + 1 = 0	1	x<sup>2</sup> – x + 1 = 0<br>When α and β are the roots of this equation;<br>α + β = 1<br>α × β = 1<br>If the roots are α<sup>3</sup> and β<sup>3</sup>:<br>Sum of roots = α<sup>3</sup> + β<sup>3</sup><br>α<sup>3</sup> + β<sup>3</sup>= (α + β) (α<sup>2</sup> + β<sup>2</sup> – αβ)<br>⇒ α<sup>3</sup> + β<sup>3</sup>= 1 × ((α + β)<sup>2</sup> – 3αβ)<br>⇒ (1 - 3) = -2<br>Multiplication of roots = α<sup>3</sup> × β<sup>3</sup> = 1<br>∴ The equation will be:<br>x<sup>2</sup> + 2x + 1 = 0		MATH::Algebra CGL::Mains::004
21	If 3x + 5y + 7z = 49 and 9x + 8y + 21z = 126, then what is the value of y?	4	2	3	5	3	3x + 5y + 7z = 49<br>9x + 8y + 21z = 126<br>Multiply 1<sup>st</sup> equation by 3 and subtract 2<sup>nd</sup> equation from it;<br>⇒ 15y – 8y = 147 – 126<br>⇒ y = 3		MATH::Algebra CGL::Mains::004
22	Cost of 4 pens, 6 notebooks and 9 files is Rs. 305. Cost of 3 pens, 4 notebooks and 2 files is Rs. 145. What is the cost (in Rs) of 5 pens, 8 notebooks and 16 files?	415	465	440	Cannot be determined	2	Let the price of one pen be Rs. P, one notebook be Rs. N and one file be Rs. F<br>According to the problem statement<br>⇒ 4P + 6N + 9F = 305 ---- (i)<br>⇒ 3P + 4N + 2F = 145 ---- (ii)<br>Now 2 × (i) – (ii)<br>⇒ (8 – 3)P + (12 – 4)N + (18 – 2)F = 5P + 8N + 16F = 2 × 305 – 145 = 465<br>∴ The cost of 5 pens, 8 notebooks and 16 files is Rs. 465		MATH::Algebra CGL::Mains::004
23	ABC is a right-angled triangle. ∠BAC = 90° and ∠ACB = 60°. What is the ratio of the circumradius of the triangle to the side AB?	1 : 2	1 : √3	2 : √3	2 : 3	2	We can say that the radius(r) of the circumcircle will be BC/2<br>and, sin (∠ACB) = AB/BC<br>⇒ √3/2 = AB/2r<br>⇒ r/AB = 1/√3<br>∴ The ratio of the circum radius of the triangle to the side AB is 1 : √3		MATH::Geometry CGL::Mains::004
24	In the given figure, ABCD is a square whose side is 4 cm. P is a point on the side AD. What is the minimum value (in cm) of BP + CP?<br><img alt=""src="//storage.googleapis.com/tb-img/production/18/12/Capture1556.PNG">	4√5	4√4	6√3	4√6	1	It will be minimum when P is at the midpoint of DA<br>⇒ AP = PD = 2 cm<br>Using Pythagoras theorem in ΔPCD<br>⇒ PC<sup>2</sup> = PD<sup>2</sup> + DC<sup>2</sup><br>⇒ PC<sup>2</sup> = 16 + 4<br>⇒ PC = 2√5<br>Similarly, PB = 2√5<br>⇒ PB + PC = 4√5<br>∴ Min (BP + CP) = 4√5		MATH::Geometry CGL::Mains::004
25	ΔABC is similar to ΔPQR and AB : PQ = 2 : 3. AD is the median to the side BC in ΔABC and PS is the median to the side QR in ΔPQR. What is the value of (BD/QS)<sup>2</sup>?	3/5	4/9	2/3	4/7	2	Since ΔABC is similar to ΔPQR and AB : PQ = 2: 3<br>∴ BC : QR will also be same as AB : PQ;<br>∴ BC : QR = 2 : 3<br>∵ D and S are mid points of BC and QR,<br>BD : QS = BC : QR = 2 : 3<br>∴ (BD/QS)<sup>2</sup> = 4/9		MATH::Geometry CGL::Mains::004
